Filename	Atlas Name	Publications	Biospecimen	Assay	Level	Organ	Treatment	Diagnosis	Data Access	Synapse Id	Atlasid	File Format	Data File ID	Parent Data File ID	Primary Diagnosis	Sc RN Aseq Workflow Type	Sc RN Aseq Workflow Parameters Description	Workflow Version	Workflow Link	Release Version	Metadata	View
imaging_level_2/TNP-TMA-8-Scene-H06.ome.tif	HTAN TNP - TMA		HTA14_16_20	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn26344116	HTA14	OME-TIFF	HTA14_16_1019							Release 4.0	Details	
imaging_level_2/TNP-TMA-8-Scene-H08.ome.tif	HTAN TNP - TMA		HTA14_49_20	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn26344121	HTA14	OME-TIFF	HTA14_49_1019							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-A7.ome.tif	HTAN TNP - TMA		HTA14_7_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217311	HTA14	OME-TIFF	HTA14_7_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-B1.ome.tif	HTAN TNP - TMA		HTA14_12_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217316	HTA14	OME-TIFF	HTA14_12_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-B5.ome.tif	HTAN TNP - TMA		HTA14_16_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217324	HTA14	OME-TIFF	HTA14_16_1037							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-B9.ome.tif	HTAN TNP - TMA		HTA14_12_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217332	HTA14	OME-TIFF	HTA14_12_1039							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-C3.ome.tif	HTAN TNP - TMA		HTA14_24_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217337	HTA14	OME-TIFF	HTA14_24_1037							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-C8.ome.tif	HTAN TNP - TMA		HTA14_24_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217344	HTA14	OME-TIFF	HTA14_24_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-D2.ome.tif	HTAN TNP - TMA		HTA14_30_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217350	HTA14	OME-TIFF	HTA14_30_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-F3.ome.tif	HTAN TNP - TMA		HTA14_7_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217376	HTA14	OME-TIFF	HTA14_7_1039							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-F7.ome.tif	HTAN TNP - TMA		HTA14_30_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217379	HTA14	OME-TIFF	HTA14_30_1039							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-H2.ome.tif	HTAN TNP - TMA		HTA14_49_55	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217401	HTA14	OME-TIFF	HTA14_49_1036							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-H6.ome.tif	HTAN TNP - TMA		HTA14_16_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217405	HTA14	OME-TIFF	HTA14_16_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12021-H8.ome.tif	HTAN TNP - TMA		HTA14_49_56	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217408	HTA14	OME-TIFF	HTA14_49_1037							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-A7.ome.tif	HTAN TNP - TMA		HTA14_7_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217419	HTA14	OME-TIFF	HTA14_7_1040							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-B1.ome.tif	HTAN TNP - TMA		HTA14_12_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217422	HTA14	OME-TIFF	HTA14_12_1040							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-B5.ome.tif	HTAN TNP - TMA		HTA14_16_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217431	HTA14	OME-TIFF	HTA14_16_1039							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-B9.ome.tif	HTAN TNP - TMA		HTA14_12_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217438	HTA14	OME-TIFF	HTA14_12_1041							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-C3.ome.tif	HTAN TNP - TMA		HTA14_24_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217443	HTA14	OME-TIFF	HTA14_24_1039							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-C8.ome.tif	HTAN TNP - TMA		HTA14_24_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217450	HTA14	OME-TIFF	HTA14_24_1040							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-D2.ome.tif	HTAN TNP - TMA		HTA14_30_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217454	HTA14	OME-TIFF	HTA14_30_1040							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-F3.ome.tif	HTAN TNP - TMA		HTA14_7_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217478	HTA14	OME-TIFF	HTA14_7_1041							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-F7.ome.tif	HTAN TNP - TMA		HTA14_30_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217485	HTA14	OME-TIFF	HTA14_30_1041							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-H2.ome.tif	HTAN TNP - TMA		HTA14_49_53	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217538	HTA14	OME-TIFF	HTA14_49_1038							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-H6.ome.tif	HTAN TNP - TMA		HTA14_16_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217552	HTA14	OME-TIFF	HTA14_16_1040							Release 4.0	Details	
phase3_imaging_level_2/LSP12022-H8.ome.tif	HTAN TNP - TMA		HTA14_49_54	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217579	HTA14	OME-TIFF	HTA14_49_1039							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_A7-ILC-3A.ome.tif	HTAN TNP - TMA		HTA14_7_59	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217659	HTA14	OME-TIFF	HTA14_7_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_B1-ILC-4A.ome.tif	HTAN TNP - TMA		HTA14_12_59	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217663	HTA14	OME-TIFF	HTA14_12_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_B5-ILC-2A.ome.tif	HTAN TNP - TMA		HTA14_16_59	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217674	HTA14	OME-TIFF	HTA14_16_1043							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_B9-ILC-4B.ome.tif	HTAN TNP - TMA		HTA14_12_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217679	HTA14	OME-TIFF	HTA14_12_1045							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_C8-LuBH-3A.ome.tif	HTAN TNP - TMA		HTA14_24_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217688	HTA14	OME-TIFF	HTA14_24_1043							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_D2-ILC-5A.ome.tif	HTAN TNP - TMA		HTA14_30_59	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217698	HTA14	OME-TIFF	HTA14_30_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_F3-ILC-3B.ome.tif	HTAN TNP - TMA		HTA14_7_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217726	HTA14	OME-TIFF	HTA14_7_1045							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_F7-ILC-5B.ome.tif	HTAN TNP - TMA		HTA14_30_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217730	HTA14	OME-TIFF	HTA14_30_1045							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_H2-ILC-1A.ome.tif	HTAN TNP - TMA		HTA14_49_59	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217748	HTA14	OME-TIFF	HTA14_49_1042							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_H8-ILC-1B.ome.tif	HTAN TNP - TMA		HTA14_49_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217749	HTA14	OME-TIFF	HTA14_49_1043							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-28_H6-ILC-2B.ome.tif	HTAN TNP - TMA		HTA14_16_60	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217751	HTA14	OME-TIFF	HTA14_16_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_A7-ILC-3A.ome.tif	HTAN TNP - TMA		HTA14_7_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217760	HTA14	OME-TIFF	HTA14_7_1046							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_B1-ILC-4A.ome.tif	HTAN TNP - TMA		HTA14_12_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217766	HTA14	OME-TIFF	HTA14_12_1046							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_B5-ILC-2A.ome.tif	HTAN TNP - TMA		HTA14_16_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217770	HTA14	OME-TIFF	HTA14_16_1045							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_C3-LuBH-3B.ome.tif	HTAN TNP - TMA		HTA14_24_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217775	HTA14	OME-TIFF	HTA14_24_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_B9-ILC-4B.ome.tif	HTAN TNP - TMA		HTA14_12_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217776	HTA14	OME-TIFF	HTA14_12_1047							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_C8-LuBH-3A.ome.tif	HTAN TNP - TMA		HTA14_24_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217781	HTA14	OME-TIFF	HTA14_24_1045							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_D2-ILC-5A.ome.tif	HTAN TNP - TMA		HTA14_30_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217788	HTA14	OME-TIFF	HTA14_30_1046							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_F3-ILC-3B.ome.tif	HTAN TNP - TMA		HTA14_7_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217812	HTA14	OME-TIFF	HTA14_7_1047							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_F7-ILC-5B.ome.tif	HTAN TNP - TMA		HTA14_30_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217818	HTA14	OME-TIFF	HTA14_30_1047							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_H2-ILC-1A.ome.tif	HTAN TNP - TMA		HTA14_49_61	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217832	HTA14	OME-TIFF	HTA14_49_1044							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_H6-ILC-2B.ome.tif	HTAN TNP - TMA		HTA14_16_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217837	HTA14	OME-TIFF	HTA14_16_1046							Release 4.0	Details	
phase3_imaging_level_2/TNP-TMA-29_H8-ILC-1B.ome.tif	HTAN TNP - TMA		HTA14_49_62	CyCIF	Level 2	Breast NOS		Lobular carcinoma NOS	CRDC-GC/SB-CGC (open access)	syn51217838	HTA14	OME-TIFF	HTA14_49_1045							Release 4.0	Details	
